rank,frequency,lemma,indonesia
12930,2.83,Ｊリーグ,Liga J.
12931,2.83,ガレージ,Garasi
12932,2.83,久し振り,Sudah lama sekali.
12933,2.83,おかあさん,Ibu.
12934,2.83,退く,Aku pergi.
12935,2.83,こんばんわ,Selamat malam.
12936,2.83,前もって,Di muka
12937,2.83,売り出す,Aku akan menjualnya.
12938,2.83,樽,Tong
12939,2.83,エリザベス,Elizabeth.
12940,2.83,果たせる,Kau bisa melakukannya.
12941,2.83,ｘ,x
12942,2.83,男優,Dia seorang aktor.
12943,2.83,暴く,Akan kutunjukkan padamu.
12944,2.83,不特定,Tak dikenal
12945,2.83,数式,Matematika
12946,2.83,待ち時間,Menunggu Waktu
12947,2.83,露呈,Eksposion
12948,2.83,ハイビジョン,Penglihatan tinggi.
12949,2.83,シリアル,SYDNEY
12950,2.83,インテリ,Intelektual
12951,2.83,蜂,Bee.
12952,2.83,ブレンド,campuran
12953,2.82,町並み,Ini seperti sebuah kota.
12954,2.82,一途,Semua akan baik-baik saja.
12955,2.82,雑学,Kosmik.
12956,2.82,にらむ,Maafkan aku.
12957,2.82,血糖,Gula darah
12958,2.82,突きつける,Aku segera ke sana.
12959,2.82,クジラ,Ikan paus
12960,2.82,隣る,Itu tepat di sebelahku.
12961,2.82,阻む,Aku mencoba menghentikannya.
12962,2.82,総体,Total
12963,2.82,叔父,Paman.
12964,2.82,支社,- Jelas.
12965,2.82,押し込む,Aku akan masuk.
12966,2.82,伏せる,Turun.
12967,2.82,ミスター,Tuan.
12968,2.82,近日,Hampir
12969,2.82,キッ,Sial.
12970,2.82,多め,Terlalu banyak.
12971,2.82,編著,Komposer
12972,2.82,安部,"-Oh, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak,"
12973,2.82,苦難,KESAMAAN
12974,2.82,オールド,Tua.
12975,2.82,体格,TETAP
12976,2.82,不全,Frekuensi
12977,2.82,侵す,Menyerang.
12978,2.82,護衛,Penjaga.
12979,2.82,モノクロ,Monokrom
12980,2.82,略す,Aku akan melakukannya.
12981,2.81,野心,Ambisi.
12982,2.81,お好み焼き,Koyaki-aki-aki.
12983,2.81,サク,Sack.
12984,2.81,否決,U.S.
12985,2.81,愛想,Frustrasi
12986,2.81,意気込み,Aku sangat senang.
12987,2.81,損ねる,Kau akan kehilangan itu.
12988,2.81,おっぱい,Payudara.
12989,2.81,オペレーティングシステム,Sistem Operasi
12990,2.81,栄える,Kemakmuran
12991,2.81,贈与,Sumbangan
12992,2.81,諸々,Semuanya.
12993,2.81,出馬,Lari.
12994,2.81,借入金,Repositori.
12995,2.81,プラズマ,Plasma
12996,2.81,光栄,Ini suatu kehormatan.
12997,2.81,兵衛,Penjaga.
12998,2.81,ソビエト,U.S.S.R.
12999,2.81,シャトル,Pesawat
13000,2.81,こぼれる,Aku akan tumpah.
13001,2.81,矢印,Panah
13002,2.81,つれる,Aku akan mengurusnya.
13003,2.81,生々しい,Ini mentah.
13004,2.81,停る,Berhenti.
13005,2.81,取り締まる,Aku akan mengurusnya.
13006,2.81,孔,Tumpahan
13007,2.81,探し出す,Aku akan menemukannya.
13008,2.81,売り物,Ini untuk dijual.
13009,2.81,エコノミー,Ekonomi.
13010,2.81,シーク,Sikh.
13011,2.81,貸与,Aku berhutang padamu.
13012,2.81,転移,Transfer
13013,2.81,悪循環,Ini lingkaran setan.
13014,2.81,打者,Striker.
13015,2.81,少額,Sejumlah kecil.
13016,2.81,大西,SUAMI
13017,2.81,スリップ,Slip
13018,2.81,モットー,"Tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak,"
13019,2.81,食える,Aku bisa memakannya.
13020,2.81,ウエア,GEORGE
13021,2.81,前例,Contoh
13022,2.81,エンジニアリング,Teknik.
13023,2.81,小平,Kohashi
13024,2.81,モモ,Cherry.
13025,2.8,ケニア,Kenya
13026,2.8,最長,Terpanjang
13027,2.8,司馬,Penguasa Kuda.
13028,2.8,受理,Terima
13029,2.8,混沌,Kebingungan.
13030,2.8,きたる,Ayo.
13031,2.8,ぶらぶら,Aku jalan-jalan.
13032,2.8,お方,"Hei, teman-teman."
13033,2.8,もって,Ambillah.
13034,2.8,結核,Tuberkulosis
13035,2.8,短歌,Ini lagu pendek.
13036,2.8,発光,Cahaya
13037,2.8,彩る,Aku akan melukisnya.
13038,2.8,綱,Sebuah tali.
13039,2.8,微,Kecil
13040,2.8,くし,Sisir.
13041,2.8,スパイク,Spike.
13042,2.8,音程,Tingkat suara
13043,2.79,助け合う,Kita saling membantu.
13044,2.79,ずれ,Keluar dari sini.
13045,2.79,陶器,Pottery
13046,2.79,AU,AU
13047,2.79,賄う,Aku akan mengurusnya.
13048,2.79,多量,Banyak.
13049,2.79,ＰＰ,PPP
13050,2.79,ニックネーム,Nama Panggilan
13051,2.79,抗生,Antigen
13052,2.79,露骨,Ledakan
13053,2.79,欠落,Hilang
13054,2.79,濫用,Salah tingkah.
13055,2.79,配属,Penyebaran
13056,2.79,精子,Sperma
13057,2.79,柿,Maafkan aku.
13058,2.79,イコール,Itu sama dengan...
13059,2.79,しつける,Aku akan memakainya.
13060,2.79,緊迫,Frustrasi
13061,2.79,元祖,Asli
13062,2.79,ブルジョアジー,Brujoadae.
13063,2.79,形容詞,Aduktif
13064,2.79,天文学,Astronomi
13065,2.79,誘発,Ini pemicu.
13066,2.79,一元化,unified
13067,2.79,フラメンコ,Flamenko.
13068,2.79,バケツ,Ember
13069,2.79,在留,Tinggal
13070,2.78,置き場,Di ruang tamu.
13071,2.78,号機,Nomor satu.
13072,2.78,同席,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey."
13073,2.78,王妃,Ratuku.
13074,2.78,秦,Maafkan aku.
13075,2.78,すます,Maafkan aku.
13076,2.78,ツキ,Beruntung.
13077,2.78,容姿,Penampilan
13078,2.78,音符,Tanda Suara
13079,2.78,問屋,Brengsek.
13080,2.78,アミノ酸,asam amino
13081,2.78,下町,Pusat Kota
13082,2.78,あおる,Memotivasi
13083,2.78,累計,undo-type
13084,2.78,タケ,Ambil
13085,2.78,輝,Bersinar
13086,2.78,すかさず,Aku tidak tahu.
13087,2.78,碑,Batu
13088,2.78,望める,Aku bisa berharap.
13089,2.78,かわいらしい,Itu lucu.
13090,2.78,ディスカウント,Disameter
13091,2.77,中庭,Halaman
13092,2.77,おぉ,Oh.
13093,2.77,ｍｍ,mm
13094,2.77,バッチリ,Itu bagus.
13095,2.77,フレッシュ,Segar.
13096,2.77,ノンフィクション,Non-fiksi
13097,2.77,思い知らす,Aku tahu.
13098,2.77,領収,Penyebaran
13099,2.77,昼過ぎ,Ini sudah lewat siang.
13100,2.77,昆布,Cygnus
13101,2.77,ラケット,Rackett.
13102,2.77,立川,Akigawa.
13103,2.77,希少,Langka
13104,2.77,ヒップ,Hipp.
13105,2.77,フジモリ,Hutchins
13106,2.77,大前提,Konsumsi Besar
13107,2.77,レクチャー,Rasi
13108,2.77,小売り,Sebuah ritel.
13109,2.77,勝る,Lebih baik.
13110,2.77,飴,Permen.
13111,2.77,かさ,Aku tidak tahu.
13112,2.77,放課後,Sepulang sekolah.
13113,2.77,修繕,Rehabilitasi
13114,2.77,合える,Aku bisa melihatnya.
13115,2.77,庁舎,Gedungnya.
13116,2.77,受け,Terima
13117,2.77,お過ごし,Semoga harimu menyenangkan.
13118,2.77,おじ,Paman.
13119,2.77,びん,Botol.
13120,2.77,シル,- Konyol.
13121,2.77,杉浦,Shizuura
13122,2.77,たべる,"Ayo, mari kita pergi, mari kita pergi, mari kita pergi, mari kita pergi."
13123,2.77,卿,Pak.
13124,2.77,盆,Bons.
13125,2.77,似顔絵,Gambar
13126,2.77,証書,Sertifikat
13127,2.77,シミ,Berbeda
13128,2.77,おでん,Bu.
13129,2.76,穂,MUSIK
13130,2.76,再婚,Rekonsiliasi
13131,2.76,ハングル,Hankul.
13132,2.76,はり,"- Tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak."
13133,2.76,病む,Yang sakit.
13134,2.76,不意,Tanpa diduga
13135,2.76,谷川,Tanigawa.
13136,2.76,花びら,Tumpahan.
13137,2.76,乗っ取る,Aku akan mengambilnya.
13138,2.76,左足,Kaki kiri
13139,2.76,首位,Kualitas terbaik.
13140,2.76,東急,East Express.
13141,2.76,割安,Depresiasi
13142,2.76,落とし穴,Jerat
13143,2.76,憶測,Tebak.
13144,2.76,小坂,Kosaka
13145,2.76,ノーマン,Norman.
13146,2.76,敬遠,Instrumen
13147,2.76,うかがえる,Aku bisa melihatnya.
13148,2.76,あてはまる,Itu benar.
13149,2.75,管弦楽,Ini lagu string.
13150,2.75,グレン,Glenn.
13151,2.75,空調,AC
13152,2.75,追いやる,Ada dimana-mana.
13153,2.75,晴天,Cuaca yang cerah.
13154,2.75,受動,Passed
13155,2.75,障る,Ini tidak bekerja.
13156,2.75,画素,Piksel
13157,2.75,あからさま,Aku tidak tahu apa yang kau bicarakan.
13158,2.75,怠慢,Mengabaikan
13159,2.75,Ｑ＆Ａ,Q & Apaper size
13160,2.75,積立,Loading up.
13161,2.75,通れる,Aku bisa lewat.
13162,2.75,サンダル,Sandals
13163,2.75,否認,Penyangkalan
13164,2.75,召す,Aku akan mengurusnya.
13165,2.75,ヘルメット,Helm.
13166,2.75,平方メートル,persegi kaki
13167,2.75,衣料,Pakaianmu.
13168,2.75,バスケット,Keranjang.
13169,2.75,飲み屋,Seorang bartender.
13170,2.75,言明,Begini saja.
13171,2.75,共用,Berbagi
13172,2.75,自伝,Legenda
13173,2.75,勝訴,Kami memenangkan kasus ini.
13174,2.75,翻弄,Sering
13175,2.75,荒,Harsh
13176,2.75,ギタリスト,Gitalist
13177,2.75,取り付け,Aku sedang di atasnya.
13178,2.75,デッド,Mati.
13179,2.75,神宮,Miyagi.
13180,2.75,尻尾,Ini ekor.
13181,2.75,タイガー,Harimau.
13182,2.75,にし,Makanan ringan
13183,2.74,流域,Persegi panjang
13184,2.74,ホース,Kuda.
13185,2.74,大綱,Bigline
13186,2.74,部類,Kelas
13187,2.74,解任,Bubar.
13188,2.74,カルシウム,Kalsium
13189,2.74,虚構,Memalsukan
13190,2.74,権益,Hak Asasi manfaat.
13191,2.74,反則,Rutin
13192,2.74,フタ,Futa.
13193,2.74,お宝,Harta
13194,2.74,おりる,Ya.
13195,2.74,黙々と,Diam.
13196,2.74,同胞,Orang-orangku.
13197,2.74,行き届く,Selesaikan.
13198,2.74,寒,Dingin.
13199,2.74,短所,Kerugian
13200,2.74,リアクション,Aksi
13201,2.74,卒論,Aku tak tahu apa yang kubicarakan.
13202,2.74,養殖,Aquakultur
13203,2.74,戯言,Itu omong kosong.
13204,2.74,医薬,Obat.
13205,2.74,石垣,Pagar Batu
13206,2.74,言わば,Seperti itu.
13207,2.74,ポップス,Pops.
13208,2.73,占,ILLUSTRASI
13209,2.73,府県,Cypriot
13210,2.73,でく,Ini dia.
13211,2.73,個展,Sebuah pameran.
13212,2.73,神経質,Gugup
13213,2.73,レジュメ,Mari kita pergi!
13214,2.73,筒,Sebuah tabung.
13215,2.73,照射,Api.
13216,2.73,給油,Bensin.
13217,2.73,まだしも,Belum.
13218,2.73,コウ,Kou.
13219,2.73,買い上げ,Beli.
13220,2.73,変質,Deformasi
13221,2.73,すみやか,Tenang.
13222,2.73,同和,Isolasi
13223,2.73,配合,Kombinasi
13224,2.73,時として,Kadang-kadang.
13225,2.73,社民党,Partai Demokrat.
13226,2.73,厨房,Dapur.
13227,2.73,適性,Tepat
13228,2.73,注釈,Anotasi
13229,2.73,山々,Pegunungan
13230,2.73,吐き気,Mual.
13231,2.73,明治維新,Maafkan aku.
13232,2.73,右足,Kaki kanan.
13233,2.73,ピエール,Pierre.
13234,2.73,大木,Pohon yang besar.
13235,2.73,省令,"- Tidak, Pak."
13236,2.73,動脈,Arteri
13237,2.73,にぎやか,Kau sangat sibuk.
13238,2.73,トレーディング,Trayding
13239,2.73,垂れる,Kita akan melakukannya.
13240,2.73,とうてい,Aku tidak tahu.
13241,2.73,輪郭,Ringkasan
13242,2.73,ハワード,Howard.
13243,2.73,両替,Ubah
13244,2.73,しかるべき,Ini hal yang benar untuk dilakukan.
13245,2.73,蓄える,Simpan
13246,2.72,陵,"Aku akan mengurusnya, aku akan mengurusnya."
13247,2.72,撲滅,Kepunahan
13248,2.72,マオリ,Maori
13249,2.72,なつ,Hei.
13250,2.72,偵察,Pramuka.
13251,2.72,完売,Sudah terjual habis.
13252,2.72,伯,Paman.
13253,2.72,ブロー,Bro.
13254,2.72,のら,Aku tidak tahu.
13255,2.72,譲歩,Kendala
13256,2.72,有り得る,Mungkin saja.
13257,2.72,健二,Kenji.
13258,2.72,アントニオ,Antonio.
13259,2.72,かけがえ,Tutup teleponnya.
13260,2.72,稔,itu hanya masalah waktu sebelum terlambat.
13261,2.72,こんにちわ,Halo.
13262,2.72,崇高,Tertinggi
13263,2.72,手形,Buatan tangan
13264,2.72,大王,Yang Maha Besar
13265,2.72,思い通り,Seperti yang Anda inginkan.
13266,2.72,地質,Geological Survey
13267,2.72,日本食,Makanan Jepang
13268,2.72,ぐる,Segi empat
13269,2.72,ボディー,Tubuh
13270,2.72,ルビー,Ruby.
13271,2.72,アタマ,Pekerjaan
13272,2.72,深層,Lapisan dalam
13273,2.71,定理,"Tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak."
13274,2.71,ファクト,Fakta
13275,2.71,押収,Nyaman
13276,2.71,境地,Konsentrasi
13277,2.71,仏壇,Altar Buddha
13278,2.71,材質,Material
13279,2.71,あっという間,Ini sangat cepat.
13280,2.71,越,Ya.
13281,2.71,先人,Pertama.
13282,2.71,不合理,Itu tidak masuk akal.
13283,2.71,凝らす,Mari kita pergi.
13284,2.71,紗子,Saeko.
13285,2.71,定款,Konstituensi
13286,2.71,一発,Satu tembakan.
13287,2.71,射程,Jangkauan menembak
13288,2.71,ピル,Pil.
13289,2.71,再販,Resale
13290,2.71,緒,Kabel
13291,2.71,ショパン,Chopin.
13292,2.71,所沢,Hanzawa.
13293,2.71,不問,Tidak ada pertanyaan.
13294,2.71,クローズアップ,Close up
13295,2.71,特許庁,Kantor paten.
13296,2.71,ワザ,Wow.
13297,2.71,溶かす,Lelehan
13298,2.71,多角,Sudut Ganda
13299,2.71,事物,Sesuatu.
13300,2.71,軍国,Militer.
13301,2.71,シェル,Shell
13302,2.71,スタンプ,Cap
13303,2.71,異変,Ada apa denganmu?
13304,2.71,安堵,Aku senang kau baik-baik saja.
13305,2.71,バリー,Barry.
13306,2.71,静寂,Diam.
13307,2.71,閉塞,Blok
13308,2.71,随所,Sudah lama sekali.
13309,2.7,オーロラ,Aurora.
13310,2.7,集い,Rapat
13311,2.7,ヘッドホン,Headphone.
13312,2.7,かま,Scarecrow
13313,2.7,かならず,Aku tidak tahu.
13314,2.7,払える,Aku bisa membayarmu.
13315,2.7,無駄遣い,Ini buang-buang waktu.
13316,2.7,ばり,OLIVIA
13317,2.7,巡礼,Peziarah
13318,2.7,真偽,Benar
13319,2.7,いちおう,Mari kita lakukan.
13320,2.7,下方,Dasar
13321,2.7,救世主,Mesias.
13322,2.7,サラ金,Saragold.
13323,2.7,実話,Itu benar.
13324,2.7,取り消し,Aku harus membatalkannya.
13325,2.7,みごと,Indah sekali.
13326,2.7,デリー,Delhi.
13327,2.7,特産,Ini istimewa.
13328,2.7,おろか,Tentu saja.
13329,2.7,無邪気,Aku tidak bersalah.
13330,2.7,学説,Teori
13331,2.7,細分,Snippet
13332,2.7,脳裏,Otak
13333,2.7,非行,Kenakalan
13334,2.7,感知,Sensitif
13335,2.7,頑張れる,Aku bisa melakukan ini.
13336,2.7,人当たり,Pasti ada seseorang.
13337,2.7,増収,Meningkatkan
13338,2.7,和風,Angin Damai
13339,2.7,休息,Istirahat
13340,2.69,学び,Belajar
13341,2.69,やれやれ,"Oh, Tuhan."
13342,2.69,海苔,Sakura
13343,2.69,別個,Berbeda
13344,2.69,メアリー,Mary.
13345,2.69,聴こえる,Aku bisa mendengarmu.
13346,2.69,射殺,Tembakan.
13347,2.69,後部,Mundur
13348,2.69,文春,Remaja
13349,2.69,点灯,Lampu
13350,2.69,貧弱,Miskin.
13351,2.69,ヘビー,Berat
13352,2.69,脱力,SELF
13353,2.69,いも,Aku tidak tahu.
13354,2.69,中南米,Amerika Tengah dan Selatan
13355,2.69,さようなら,Selamat tinggal.
13356,2.69,浜田,Akita.
13357,2.69,獣医,Seorang dokter hewan.
13358,2.69,オーブン,Instrumen
13359,2.69,ムッ,Mou.
13360,2.69,年明け,Malam Tahun Baru
13361,2.69,マーチ,Maret.
13362,2.69,生態学,Ecology
13363,2.69,岡野,Okano.
13364,2.69,恐慌,"(Untuk keterangan lengkap, lihat publikasinya) (Untuk keterangan lengkap, lihat publikasinya)"
13365,2.69,昔話,Ini cerita lama.
13366,2.69,ドック,Doc.
13367,2.69,南方,Selatan.
13368,2.69,切り出す,Aku akan menghentikannya.
13369,2.69,辛口,Pelecehan
13370,2.69,ロット,Lot.
13371,2.69,魔法使い,Penyihir.
13372,2.69,勤勉,Kerja keras.
13373,2.69,σ,sigma
13374,2.68,きた,Dia ada di sini.
13375,2.68,獅子,Singa.
13376,2.68,最短,Terpendek
13377,2.68,圧巻,Bersepeda
13378,2.68,一様,Aku juga sama.
13379,2.68,アース,Bumi
13380,2.68,睡る,Aku tidak bisa tidur.
13381,2.68,宮廷,Pengadilan
13382,2.68,括る,Penghujatan.
13383,2.68,波紋,Gelombang
13384,2.68,浸かる,Aku akan masuk.
13385,2.68,化合,Kombinasi
13386,2.68,刃物,Pisau.
13387,2.68,あたえる,Itu benar.
13388,2.68,慰謝,Minta maaf.
13389,2.68,人妻,Seorang istri manusia.
13390,2.68,観劇,"Ayo, mari kita pergi."
13391,2.68,戯曲,Ini drama.
13392,2.68,攻防,Bawa mereka keluar.
13393,2.68,放す,Lepaskan.
13394,2.68,公民館,Sebuah aula masyarakat.
13395,2.68,パロディ,Parrdy.
13396,2.68,改築,Diperbaiki
13397,2.68,んじゃ,"Tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak, tidak."
13398,2.68,編曲,Diterjemahkan oleh mumetndase.
13399,2.68,矢先,Menuju
13400,2.68,重んじる,Hormat.
13401,2.68,勃発,Ledakan
13402,2.68,創り出す,Buat
13403,2.68,拓,Tup
13404,2.68,緩い,Lambat
13405,2.68,至,Oh.
13406,2.67,連敗,Kita kehilangan banyak hal.
13407,2.67,急落,Percepatan
13408,2.67,催し,Ini sebuah acara.
13409,2.67,予見,Memperkirakan
13410,2.67,偏,Illegitimasi
13411,2.67,葬る,Aku akan menguburnya.
13412,2.67,プライス,Harga.
13413,2.67,浴,Mandi
13414,2.67,ナース,Perawat.
13415,2.67,栓,pong
13416,2.67,柔らか,Soft
13417,2.67,晶,Kristal.
13418,2.67,道中,Dalam perjalanan.
13419,2.67,支度,Siap.
13420,2.67,乳幼児,Bayi
13421,2.67,茎,Batang
13422,2.67,冬季,Musim dingin
13423,2.67,世俗,RUBRIK
13424,2.67,完備,Sempurna.
13425,2.67,帰路,Mundur
13426,2.67,営み,Bahan Peledak
13427,2.67,村井,Muri-Ei
13428,2.67,仮設,Penyebaran
13429,2.67,往々,Sering.
13430,2.67,母校,Sekolah di Rumah
13431,2.67,工具,Perkakas
13432,2.67,ろくに,Aku tidak tahu.
13433,2.67,俊輔,Aku akan segera kembali.
13434,2.66,ニンニク,Bawang putih
13435,2.66,悔やむ,Maafkan aku.
13436,2.66,ならぶ,Penghujatan
13437,2.66,カルテ,DOC
13438,2.66,マリン,Marin.
13439,2.66,生誕,Lahir
13440,2.66,働きかけ,Aksi
13441,2.66,ブラシ,Kuas
13442,2.66,苛立つ,Aku frustrasi.
13443,2.66,帆,Berlayar
13444,2.66,アリア,Aria.
13445,2.66,告訴,Penuntutan.
13446,2.66,遥かに,Jauh.
13447,2.66,使い道,Gunakan
13448,2.66,護,Lindungi dirimu.
13449,2.66,サウジアラビア,Arab Saudi
13450,2.66,早川,Akiragawa
13451,2.66,振る舞う,Apa yang kau lakukan?
13452,2.66,わい,"Ayo, ayo, ayo, ayo, ayo, ayo, ayo, ayo, ayo."
13453,2.66,シロ,Putih
13454,2.66,フェミニズム,Feminisme
13455,2.66,守り,Perlindungan.
13456,2.66,緩む,Tenang.
13457,2.66,激動,Berputar-putar
13458,2.66,レッズ,Merah.
13459,2.66,やらす,Aku akan mengeluarkanmu dari sini.
13460,2.66,沙,Aku akan segera kembali.
13461,2.66,フレンドリー,Ramah
13462,2.66,病状,Dia sakit.
13463,2.66,アルプス,FILIPINA
13464,2.66,粘る,Ini lengket.
13465,2.66,なじみ,Aku sudah terbiasa.
13466,2.66,宇都宮,Miyagi
13467,2.66,プーケット,Pushett.
13468,2.66,諭,"Hei, Ree."
13469,2.66,ありえる,Mungkin saja.
13470,2.66,バタ,Bata
13471,2.66,ところどころ,Setidaknya.
13472,2.66,やっかい,Masalah.
13473,2.66,道理,Alasan
13474,2.66,喜ばしい,Senang.
13475,2.66,出逢う,Sampai jumpa.
13476,2.66,土俵,Aku akan mengurusnya.
13477,2.66,謙,KEHILANGAN
13478,2.66,杜,Ini hanya masalah waktu.
13479,2.66,滑稽,Itu lucu.
13480,2.66,ニュートン,Newton
13481,2.66,敬語,Sanitasi
13482,2.65,沈没,Tenggelam
13483,2.65,絞り込む,Aku akan mempersempitnya.
13484,2.65,演算,Operasi
13485,2.65,見所,Ini pemandangan.
13486,2.65,秀逸,Aku berani bertaruh kau tidak.
13487,2.65,シンクロ,Sinkronisasi
13488,2.65,ユナイテッド,United
13489,2.65,旧約,Perjanjian Lama
13490,2.65,シカ,Seekor rusa.
13491,2.65,石毛,Rambut batu.
13492,2.65,薄暗い,Gelap.
13493,2.65,概観,Ringkasan
13494,2.65,蒸留,Rekonsiliasi
13495,2.65,ラッセル,Russell.
13496,2.65,ブルガリア,BULGARIA
13497,2.65,起立,Berdiri.
13498,2.65,買い求める,Aku akan membelinya.
13499,2.65,伺える,Aku bisa mendengarmu.
13500,2.65,無念,Maafkan aku.
13501,2.65,汽車,Kereta.
13502,2.65,末尾,Akhir
13503,2.65,牙,Gading.
13504,2.65,平井,Shirai
13505,2.65,子犬,Anak anjing.
13506,2.65,家康,Rumah.
13507,2.64,多田,Toda.
13508,2.64,見識,Aku tidak yakin.
13509,2.64,おもし,Halo?
13510,2.64,馳せる,Aku akan minum.
13511,2.64,新郎,Boy.
13512,2.64,目印,Tanda
13513,2.64,キッド,Nak.
13514,2.64,絶版,Keluar
13515,2.64,くちる,Brengsek.
13516,2.64,一段,Setengah.
13517,2.64,旧来,Ini masa lalu.
13518,2.64,海辺,Pesisir
13519,2.64,えん,Mm-hmm.
13520,2.64,着替え,Berpakaianlah.
13521,2.64,有望,Ini menjanjikan.
13522,2.64,評す,Itulah yang saya bicarakan.
13523,2.64,部局,Departemen
13524,2.64,アダプタ,Adaputa
13525,2.64,まずまず,"Nah, mari kita lihat."
13526,2.64,槍,Sebuah tombak.
13527,2.64,偽る,Kau bohong.
13528,2.64,追随,Ikuti aku.
13529,2.64,下請け,Kau ditangkap.
13530,2.64,なんで,Kenapa?
13531,2.64,運勢,Keberuntungan
13532,2.64,郵貯,Surat
13533,2.64,私鉄,"Aku, Iron."
13534,2.64,相棒,"Hei, sobat."
13535,2.64,囲碁,Nyaman
13536,2.64,番地,Jalan
13537,2.64,在来,Dia datang.
13538,2.64,男児,Boy.
13539,2.64,歌える,Aku bisa menyanyi.
13540,2.64,妃,My lady.
13541,2.64,飢える,Kelaparan
13542,2.64,平然と,Diam-diam.
13543,2.63,ゴマ,Goma.
13544,2.63,祭典,Festival
13545,2.63,さきほど,Jadi mari kita lihat apakah kita bisa melakukan itu.
13546,2.63,離島,Pemisahan
13547,2.63,概略,Ringkasan
13548,2.63,デブ,Gemuk.
13549,2.63,かんがみる,Aku akan melihat apa yang bisa kulakukan.
13550,2.63,発病,Penyakit
13551,2.63,竣工,Aku tukang kayu.
13552,2.63,両論,Kedua belah pihak.
13553,2.63,司教,Bishop.
13554,2.62,アレン,Allen.
13555,2.62,坂道,Lereng.
13556,2.62,勝敗,Menang atau kalah.
13557,2.62,縮める,Ini menyusut.
13558,2.62,ｅ,e
13559,2.62,野原,Ruas
13560,2.62,感慨,Sensitivitas
13561,2.62,無制限,Tanpa Batas
13562,2.62,此処,Ini.
13563,2.62,田植え,Tanaman Botanical.
13564,2.62,係員,Petugas.
13565,2.62,再考,Reassess
13566,2.62,スコット,Scott.
13567,2.62,拍車,"Ayo, ayo, ayo!"
13568,2.62,いきさつ,Bagaimana?
13569,2.62,インサイド,Di dalam
13570,2.62,償う,Aku akan menebusnya.
